ID,Name,Definition,Synonyms,Xrefs,Is_Obsolete
DOID:10124,Corneal Diseases,,,ICD9CM_1986:371.9; ICD9CM_1987:371.9; ICD9CM_1988:371.9; ICD9CM_1989:371.9; ICD9CM_1990:371.9; ICD9CM_1991:371.9; ICD9CM_1992:371.9; ICD9CM_1993:371.9; ICD9CM_1994:371.9; ICD9CM_1995:371.9; ICD9CM_1996:371.9; ICD9CM_1997:371.9; ICD9CM_1998:371.9; ICD9CM_1999:371.9; ICD9CM_2000:371.9; ICD9CM_2001:371.9; ICD9CM_2002:371.9; ICD9CM_2003:371.9; ICD9CM_2004:371.9; ICD9CM_2005:371.9; ICD9CM_2006:371.9; MSH2005_2005_01_17:M0005177; MSH2006_2005_11_15:D003316; NCI2004_11_17:C12342; NCI2004_11_17:C22717; NCI2004_11_17:C26731; NCI2004_11_17:C27608; SNOMEDCT_2005_01_31:15250008; SNOMEDCT_2005_01_31:193856004; UMLS_CSP2004_AUI:A0318705; UMLS_CUI:C0010034; UMLS_CUI:C1335004; UMLS_ICD9CM_2005_AUI:A0274256; UMLS_ICD9CM_2006_AUI:A8344846; UMLS_MSH2005_2005_01_17_AUI:A0042855; UMLS_MSH2005_2005_01_17_AUI:A0042856; UMLS_MSH2005_2005_01_17_AUI:A0049694; UMLS_MSH2005_2005_01_17_AUI:A0049970; UMLS_NCI2004_11_17_AUI:A7569769; UMLS_NCI2004_11_17_AUI:A7569770; UMLS_NCI2004_11_17_AUI:A7569771; UMLS_NCI2004_11_17_AUI:A7577494; UMLS_NCI2004_11_17_AUI:A7591856; UMLS_NCI2004_11_17_AUI:A7611463; UMLS_NCI2004_11_17_AUI:A7646098; UMLS_SNOMEDCT_2005_01_31_AUI:A3011101; UMLS_SNOMEDCT_2005_01_31_AUI:A3011104; UMLS_SNOMEDCT_2005_01_31_AUI:A3372920; UMLS_SNOMEDCT_2005_01_31_AUI:A6924805; UMLS_SNOMEDCT_2005_01_31_AUI:A6938272; UMLS_ST:T047,False
DOID:1013,Non-Neoplastic Eyelid Disorder,,,NCI2004_11_17:C27609; UMLS_CUI:C1335010; UMLS_NCI2004_11_17_AUI:A7611476; UMLS_ST:T047,False
DOID:10132,Psychosexual Disorders,,,ICD9CM_1986:302.7; ICD9CM_1986:302.70; ICD9CM_1986:302.79; ICD9CM_1986:302.9; ICD9CM_1987:302.7; ICD9CM_1987:302.70; ICD9CM_1987:302.79; ICD9CM_1987:302.9; ICD9CM_1988:302.7; ICD9CM_1988:302.70; ICD9CM_1988:302.79; ICD9CM_1988:302.9; ICD9CM_1989:302.7; ICD9CM_1989:302.70; ICD9CM_1989:302.79; ICD9CM_1989:302.9; ICD9CM_1990:302.7; ICD9CM_1990:302.70; ICD9CM_1990:302.79; ICD9CM_1990:302.9; ICD9CM_1991:302.7; ICD9CM_1991:302.70; ICD9CM_1991:302.79; ICD9CM_1991:302.9; ICD9CM_1992:302.7; ICD9CM_1992:302.70; ICD9CM_1992:302.79; ICD9CM_1992:302.9; ICD9CM_1993:302.7; ICD9CM_1993:302.70; ICD9CM_1993:302.79; ICD9CM_1993:302.9; ICD9CM_1994:302.7; ICD9CM_1994:302.70; ICD9CM_1994:302.79; ICD9CM_1994:302.9; ICD9CM_1995:302.7; ICD9CM_1995:302.70; ICD9CM_1995:302.79; ICD9CM_1995:302.9; ICD9CM_1996:302.7; ICD9CM_1996:302.70; ICD9CM_1996:302.79; ICD9CM_1996:302.9; ICD9CM_1997:302.7; ICD9CM_1997:302.70; ICD9CM_1997:302.79; ICD9CM_1997:302.9; ICD9CM_1998:302.7; ICD9CM_1998:302.70; ICD9CM_1998:302.79; ICD9CM_1998:302.9; ICD9CM_1999:302.7; ICD9CM_1999:302.70; ICD9CM_1999:302.79; ICD9CM_1999:302.9; ICD9CM_2000:302.7; ICD9CM_2000:302.70; ICD9CM_2000:302.79; ICD9CM_2000:302.9; ICD9CM_2001:302.7; ICD9CM_2001:302.70; ICD9CM_2001:302.79; ICD9CM_2001:302.9; ICD9CM_2002:302.7; ICD9CM_2002:302.70; ICD9CM_2002:302.79; ICD9CM_2002:302.9; ICD9CM_2003:302.7; ICD9CM_2003:302.70; ICD9CM_2003:302.79; ICD9CM_2003:302.9; ICD9CM_2004:302.7; ICD9CM_2004:302.70; ICD9CM_2004:302.79; ICD9CM_2004:302.9; ICD9CM_2005:302.7; ICD9CM_2005:302.70; ICD9CM_2005:302.79; ICD9CM_2005:302.9; ICD9CM_2006:302.7; ICD9CM_2006:302.70; ICD9CM_2006:302.9; SNOMEDCT_2005_01_31:191792004; SNOMEDCT_2005_01_31:191800007; SNOMEDCT_2005_01_31:192473000; SNOMEDCT_2005_01_31:268637002; SNOMEDCT_2005_01_31:268638007; SNOMEDCT_2005_01_31:56627002; UMLS_CUI:C0033951; UMLS_CUI:C0033953; UMLS_ICD9CM_2005_AUI:A0241037; UMLS_ICD9CM_2005_AUI:A0241048; UMLS_ICD9CM_2005_AUI:A0241053; UMLS_ICD9CM_2005_AUI:A0779253; UMLS_ICD9CM_2006_AUI:A8341043; UMLS_ICD9CM_2006_AUI:A8341048; UMLS_ICD9CM_2006_AUI:A8362639; UMLS_MTHICD9_2005_AUI:A6994769; UMLS_SNOMEDCT_2005_01_31_AUI:A2876750; UMLS_SNOMEDCT_2005_01_31_AUI:A2889002; UMLS_SNOMEDCT_2005_01_31_AUI:A3049597; UMLS_SNOMEDCT_2005_01_31_AUI:A3061871; UMLS_SNOMEDCT_2005_01_31_AUI:A3087452; UMLS_SNOMEDCT_2005_01_31_AUI:A3189577; UMLS_SNOMEDCT_2005_01_31_AUI:A3215299; UMLS_SNOMEDCT_2005_01_31_AUI:A3653019; UMLS_SNOMEDCT_2005_01_31_AUI:A3653020; UMLS_SNOMEDCT_2005_01_31_AUI:A3653022; UMLS_SNOMEDCT_2005_01_31_AUI:A3653023; UMLS_SNOMEDCT_2005_01_31_AUI:A3772437; UMLS_SNOMEDCT_2005_01_31_AUI:A3801511; UMLS_ST:T048,False
DOID:10133,Psychophysiologic Disorders,,"""Psychophysiologic disorder (finding)"" EXACT [SNOMEDCT_2005_07_31:37057007]; ""psychosomatic disorder"" EXACT [CSP2005:2482-7019]; ""Psychosomatic Disorder"" EXACT [NCI2004_11_17:C34956]; ""Psychosomatic disorder NOS"" EXACT [MTHICD9_2006:306.9]; ""Psychosomatic disorder NOS (disorder)"" EXACT [SNOMEDCT_2005_07_31:191985004]",MSH2005_2005_01_17:M0018036; MSH2006_2005_11_15:D011602; NCI2004_11_17:C34956; SNOMEDCT_2005_01_31:191985004; SNOMEDCT_2005_01_31:37057007; UMLS_CSP2004_AUI:A0487715; UMLS_CSP2004_AUI:A1305776; UMLS_CUI:C0033931; UMLS_MSH2005_2005_01_17_AUI:A0107501; UMLS_MSH2005_2005_01_17_AUI:A0107505; UMLS_MSH2005_2005_01_17_AUI:A0107506; UMLS_MSH2005_2005_01_17_AUI:A0107549; UMLS_MSH2005_2005_01_17_AUI:A0449835; UMLS_MSH2005_2005_01_17_AUI:A0449856; UMLS_MTHICD9_2005_AUI:A0779269; UMLS_MTHICD9_2005_AUI:A1873110; UMLS_NCI2004_11_17_AUI:A7577105; UMLS_SNOMEDCT_2005_01_31_AUI:A2873623; UMLS_SNOMEDCT_2005_01_31_AUI:A2876699; UMLS_SNOMEDCT_2005_01_31_AUI:A3061880; UMLS_SNOMEDCT_2005_01_31_AUI:A3653006; UMLS_SNOMEDCT_2005_01_31_AUI:A3653055; UMLS_ST:T048,False
DOID:1014,Dental Developmental Disorder,,,NCI2004_11_17:C35596; UMLS_CUI:C1333273; UMLS_NCI2004_11_17_AUI:A7592981; UMLS_ST:T047,False
DOID:10142,Venereal disease of peritoneum due to Chlamydia trachomatis,,,ICD9CM_1992:099.56; ICD9CM_1993:099.56; ICD9CM_1994:099.56; ICD9CM_1995:099.56; ICD9CM_1996:099.56; ICD9CM_1997:099.56; ICD9CM_1998:099.56; ICD9CM_1999:099.56; ICD9CM_2000:099.56; ICD9CM_2001:099.56; ICD9CM_2002:099.56; ICD9CM_2003:099.56; ICD9CM_2004:099.56; ICD9CM_2005:099.56; ICD9CM_2006:099.56; UMLS_CUI:C0375041; UMLS_ICD9CM_2005_AUI:A0816468; UMLS_ICD9CM_2006_AUI:A8363767; UMLS_ST:T047,False
DOID:10157,Cardiac disorder following anesthesia AND/OR sedation in labor AND/OR delivery,,,ICD9CM_1986:668.1; ICD9CM_1986:668.10; ICD9CM_1986:668.11; ICD9CM_1986:668.12; ICD9CM_1986:668.13; ICD9CM_1986:668.14; ICD9CM_1987:668.1; ICD9CM_1987:668.10; ICD9CM_1987:668.11; ICD9CM_1987:668.12; ICD9CM_1987:668.13; ICD9CM_1987:668.14; ICD9CM_1988:668.1; ICD9CM_1988:668.10; ICD9CM_1988:668.11; ICD9CM_1988:668.12; ICD9CM_1988:668.13; ICD9CM_1988:668.14; ICD9CM_1989:668.1; ICD9CM_1989:668.10; ICD9CM_1989:668.11; ICD9CM_1989:668.12; ICD9CM_1989:668.13; ICD9CM_1989:668.14; ICD9CM_1990:668.1; ICD9CM_1990:668.10; ICD9CM_1990:668.11; ICD9CM_1990:668.12; ICD9CM_1990:668.13; ICD9CM_1990:668.14; ICD9CM_1991:668.1; ICD9CM_1991:668.10; ICD9CM_1991:668.11; ICD9CM_1991:668.12; ICD9CM_1991:668.13; ICD9CM_1991:668.14; ICD9CM_1992:668.1; ICD9CM_1992:668.10; ICD9CM_1992:668.11; ICD9CM_1992:668.12; ICD9CM_1992:668.13; ICD9CM_1992:668.14; ICD9CM_1993:668.1; ICD9CM_1993:668.10; ICD9CM_1993:668.11; ICD9CM_1993:668.12; ICD9CM_1993:668.13; ICD9CM_1993:668.14; ICD9CM_1994:668.1; ICD9CM_1994:668.10; ICD9CM_1994:668.11; ICD9CM_1994:668.12; ICD9CM_1994:668.13; ICD9CM_1994:668.14; ICD9CM_1995:668.1; ICD9CM_1995:668.10; ICD9CM_1995:668.11; ICD9CM_1995:668.12; ICD9CM_1995:668.13; ICD9CM_1995:668.14; ICD9CM_1996:668.1; ICD9CM_1996:668.10; ICD9CM_1996:668.11; ICD9CM_1996:668.12; ICD9CM_1996:668.13; ICD9CM_1996:668.14; ICD9CM_1997:668.1; ICD9CM_1997:668.10; ICD9CM_1997:668.11; ICD9CM_1997:668.12; ICD9CM_1997:668.13; ICD9CM_1997:668.14; ICD9CM_1998:668.1; ICD9CM_1998:668.10; ICD9CM_1998:668.11; ICD9CM_1998:668.12; ICD9CM_1998:668.13; ICD9CM_1998:668.14; ICD9CM_1999:668.1; ICD9CM_1999:668.10; ICD9CM_1999:668.11; ICD9CM_1999:668.12; ICD9CM_1999:668.13; ICD9CM_1999:668.14; ICD9CM_2000:668.1; ICD9CM_2000:668.10; ICD9CM_2000:668.11; ICD9CM_2000:668.12; ICD9CM_2000:668.13; ICD9CM_2000:668.14; ICD9CM_2001:668.1; ICD9CM_2001:668.10; ICD9CM_2001:668.11; ICD9CM_2001:668.12; ICD9CM_2001:668.13; ICD9CM_2001:668.14; ICD9CM_2002:668.1; ICD9CM_2002:668.10; ICD9CM_2002:668.11; ICD9CM_2002:668.12; ICD9CM_2002:668.13; ICD9CM_2002:668.14; ICD9CM_2003:668.1; ICD9CM_2003:668.10; ICD9CM_2003:668.11; ICD9CM_2003:668.12; ICD9CM_2003:668.13; ICD9CM_2003:668.14; ICD9CM_2004:668.1; ICD9CM_2004:668.10; ICD9CM_2004:668.11; ICD9CM_2004:668.12; ICD9CM_2004:668.13; ICD9CM_2004:668.14; ICD9CM_2005:668.1; ICD9CM_2005:668.10; ICD9CM_2005:668.11; ICD9CM_2005:668.12; ICD9CM_2005:668.13; ICD9CM_2005:668.14; ICD9CM_2006:668.14; SNOMEDCT_2005_01_31:64171002; UMLS_CUI:C0157420; UMLS_CUI:C0157421; UMLS_CUI:C0157422; UMLS_CUI:C0157423; UMLS_CUI:C0157424; UMLS_CUI:C0269916; UMLS_ICD9CM_2005_AUI:A0280411; UMLS_ICD9CM_2005_AUI:A0280413; UMLS_ICD9CM_2005_AUI:A0280414; UMLS_ICD9CM_2005_AUI:A0280416; UMLS_ICD9CM_2005_AUI:A0280417; UMLS_ICD9CM_2005_AUI:A0280419; UMLS_ICD9CM_2006_AUI:A8347108; UMLS_SNOMEDCT_2005_01_31_AUI:A3339928; UMLS_SNOMEDCT_2005_01_31_AUI:A3339929; UMLS_SNOMEDCT_2005_01_31_AUI:A3591449; UMLS_SNOMEDCT_2005_01_31_AUI:A3591450; UMLS_SNOMEDCT_2005_01_31_AUI:A3591451; UMLS_ST:T037; UMLS_ST:T047,False
DOID:10177,Malignant hypertensive renal disease,,,ICD9CM_1986:403.0; ICD9CM_1987:403.0; ICD9CM_1988:403.0; ICD9CM_1989:403.0; ICD9CM_1989:403.00; ICD9CM_1990:403.0; ICD9CM_1990:403.00; ICD9CM_1991:403.0; ICD9CM_1991:403.00; ICD9CM_1992:403.0; ICD9CM_1992:403.00; ICD9CM_1993:403.0; ICD9CM_1993:403.00; ICD9CM_1994:403.0; ICD9CM_1994:403.00; ICD9CM_1995:403.0; ICD9CM_1995:403.00; ICD9CM_1996:403.0; ICD9CM_1996:403.00; ICD9CM_1997:403.0; ICD9CM_1997:403.00; ICD9CM_1998:403.0; ICD9CM_1998:403.00; ICD9CM_1999:403.0; ICD9CM_1999:403.00; ICD9CM_2000:403.0; ICD9CM_2000:403.00; ICD9CM_2001:403.0; ICD9CM_2001:403.00; ICD9CM_2002:403.0; ICD9CM_2002:403.00; ICD9CM_2003:403.0; ICD9CM_2003:403.00; ICD9CM_2004:403.0; ICD9CM_2004:403.00; ICD9CM_2005:403.0; ICD9CM_2005:403.00; ICD9CM_2006:403.00; SNOMEDCT_2005_01_31:65443008; UMLS_CUI:C0155593; UMLS_CUI:C0155594; UMLS_ICD9CM_2005_AUI:A0275832; UMLS_ICD9CM_2005_AUI:A0275834; UMLS_ICD9CM_2006_AUI:A8345319; UMLS_SNOMEDCT_2005_01_31_AUI:A2972168; UMLS_SNOMEDCT_2005_01_31_AUI:A3549053; UMLS_ST:T047,False
DOID:10226,"Manic disorder, single episode",,,ICD9CM_1986:296.0; ICD9CM_1986:296.00; ICD9CM_1986:296.03; ICD9CM_1986:296.04; ICD9CM_1986:296.05; ICD9CM_1987:296.0; ICD9CM_1987:296.00; ICD9CM_1987:296.03; ICD9CM_1987:296.04; ICD9CM_1987:296.05; ICD9CM_1988:296.0; ICD9CM_1988:296.00; ICD9CM_1988:296.03; ICD9CM_1988:296.04; ICD9CM_1988:296.05; ICD9CM_1989:296.0; ICD9CM_1989:296.00; ICD9CM_1989:296.03; ICD9CM_1989:296.04; ICD9CM_1989:296.05; ICD9CM_1990:296.0; ICD9CM_1990:296.00; ICD9CM_1990:296.03; ICD9CM_1990:296.04; ICD9CM_1990:296.05; ICD9CM_1991:296.0; ICD9CM_1991:296.00; ICD9CM_1991:296.03; ICD9CM_1991:296.04; ICD9CM_1991:296.05; ICD9CM_1992:296.0; ICD9CM_1992:296.00; ICD9CM_1992:296.03; ICD9CM_1992:296.04; ICD9CM_1992:296.05; ICD9CM_1993:296.0; ICD9CM_1993:296.00; ICD9CM_1993:296.03; ICD9CM_1993:296.04; ICD9CM_1993:296.05; ICD9CM_1994:296.0; ICD9CM_1994:296.00; ICD9CM_1994:296.03; ICD9CM_1994:296.04; ICD9CM_1994:296.05; ICD9CM_1995:296.0; ICD9CM_1995:296.00; ICD9CM_1995:296.03; ICD9CM_1995:296.04; ICD9CM_1995:296.05; ICD9CM_1996:296.0; ICD9CM_1996:296.00; ICD9CM_1996:296.03; ICD9CM_1996:296.04; ICD9CM_1996:296.05; ICD9CM_1997:296.0; ICD9CM_1997:296.00; ICD9CM_1997:296.03; ICD9CM_1997:296.04; ICD9CM_1997:296.05; ICD9CM_1998:296.0; ICD9CM_1998:296.00; ICD9CM_1998:296.03; ICD9CM_1998:296.04; ICD9CM_1998:296.05; ICD9CM_1999:296.0; ICD9CM_1999:296.00; ICD9CM_1999:296.03; ICD9CM_1999:296.04; ICD9CM_1999:296.05; ICD9CM_2000:296.0; ICD9CM_2000:296.00; ICD9CM_2000:296.03; ICD9CM_2000:296.04; ICD9CM_2000:296.05; ICD9CM_2001:296.0; ICD9CM_2001:296.00; ICD9CM_2001:296.03; ICD9CM_2001:296.04; ICD9CM_2001:296.05; ICD9CM_2002:296.0; ICD9CM_2002:296.00; ICD9CM_2002:296.03; ICD9CM_2002:296.04; ICD9CM_2002:296.05; ICD9CM_2003:296.0; ICD9CM_2003:296.00; ICD9CM_2003:296.03; ICD9CM_2003:296.04; ICD9CM_2003:296.05; ICD9CM_2004:296.0; ICD9CM_2004:296.00; ICD9CM_2004:296.03; ICD9CM_2004:296.04; ICD9CM_2004:296.05; ICD9CM_2005:296.0; ICD9CM_2005:296.00; ICD9CM_2005:296.03; ICD9CM_2005:296.04; ICD9CM_2005:296.05; ICD9CM_2006:296.0; ICD9CM_2006:296.00; SNOMEDCT_2005_01_31:191582005; SNOMEDCT_2005_01_31:191587004; SNOMEDCT_2005_01_31:191589001; SNOMEDCT_2005_01_31:268619003; SNOMEDCT_2005_01_31:9340000; UMLS_CUI:C0154392; UMLS_CUI:C0154393; UMLS_CUI:C0236756; UMLS_CUI:C0338843; UMLS_ICD9CM_2005_AUI:A0272204; UMLS_ICD9CM_2005_AUI:A0272206; UMLS_ICD9CM_2005_AUI:A0272208; UMLS_ICD9CM_2005_AUI:A0740736; UMLS_ICD9CM_2005_AUI:A6994733; UMLS_ICD9CM_2006_AUI:A8360634; UMLS_ICD9CM_2006_AUI:A8364070; UMLS_SNOMEDCT_2005_01_31_AUI:A2888992; UMLS_SNOMEDCT_2005_01_31_AUI:A3043072; UMLS_SNOMEDCT_2005_01_31_AUI:A3071078; UMLS_SNOMEDCT_2005_01_31_AUI:A3071082; UMLS_SNOMEDCT_2005_01_31_AUI:A3101848; UMLS_SNOMEDCT_2005_01_31_AUI:A3552073; UMLS_SNOMEDCT_2005_01_31_AUI:A3552074; UMLS_SNOMEDCT_2005_01_31_AUI:A3706195; UMLS_SNOMEDCT_2005_01_31_AUI:A3706202; UMLS_SNOMEDCT_2005_01_31_AUI:A3811794; UMLS_ST:T048,False
DOID:10273,Conduction disorders,,,GeneRIF:15080529; GeneRIF:15466643; ICD9CM_1986:426; ICD9CM_1986:426.1; ICD9CM_1986:426.13; ICD9CM_1986:426.3; ICD9CM_1986:426.5; ICD9CM_1986:426.53; ICD9CM_1986:426.6; ICD9CM_1986:426.8; ICD9CM_1986:426.89; ICD9CM_1986:426.9; ICD9CM_1986:427.8; ICD9CM_1986:427.89; ICD9CM_1987:426; ICD9CM_1987:426.1; ICD9CM_1987:426.13; ICD9CM_1987:426.3; ICD9CM_1987:426.5; ICD9CM_1987:426.53; ICD9CM_1987:426.6; ICD9CM_1987:426.8; ICD9CM_1987:426.89; ICD9CM_1987:426.9; ICD9CM_1987:427.8; ICD9CM_1987:427.89; ICD9CM_1988:426; ICD9CM_1988:426.1; ICD9CM_1988:426.13; ICD9CM_1988:426.3; ICD9CM_1988:426.5; ICD9CM_1988:426.53; ICD9CM_1988:426.6; ICD9CM_1988:426.8; ICD9CM_1988:426.89; ICD9CM_1988:426.9; ICD9CM_1988:427.8; ICD9CM_1988:427.89; ICD9CM_1989:426; ICD9CM_1989:426.1; ICD9CM_1989:426.13; ICD9CM_1989:426.3; ICD9CM_1989:426.5; ICD9CM_1989:426.53; ICD9CM_1989:426.6; ICD9CM_1989:426.8; ICD9CM_1989:426.89; ICD9CM_1989:426.9; ICD9CM_1989:427.8; ICD9CM_1989:427.89; ICD9CM_1990:426; ICD9CM_1990:426.1; ICD9CM_1990:426.13; ICD9CM_1990:426.3; ICD9CM_1990:426.5; ICD9CM_1990:426.53; ICD9CM_1990:426.6; ICD9CM_1990:426.8; ICD9CM_1990:426.89; ICD9CM_1990:426.9; ICD9CM_1990:427.8; ICD9CM_1990:427.89; ICD9CM_1991:426; ICD9CM_1991:426.1; ICD9CM_1991:426.13; ICD9CM_1991:426.3; ICD9CM_1991:426.5; ICD9CM_1991:426.53; ICD9CM_1991:426.6; ICD9CM_1991:426.8; ICD9CM_1991:426.89; ICD9CM_1991:426.9; ICD9CM_1991:427.8; ICD9CM_1991:427.89; ICD9CM_1992:426; ICD9CM_1992:426.1; ICD9CM_1992:426.13; ICD9CM_1992:426.3; ICD9CM_1992:426.5; ICD9CM_1992:426.53; ICD9CM_1992:426.6; ICD9CM_1992:426.8; ICD9CM_1992:426.89; ICD9CM_1992:426.9; ICD9CM_1992:427.8; ICD9CM_1992:427.89; ICD9CM_1993:426; ICD9CM_1993:426.1; ICD9CM_1993:426.13; ICD9CM_1993:426.3; ICD9CM_1993:426.5; ICD9CM_1993:426.53; ICD9CM_1993:426.6; ICD9CM_1993:426.8; ICD9CM_1993:426.89; ICD9CM_1993:426.9; ICD9CM_1993:427.8; ICD9CM_1993:427.89; ICD9CM_1994:426; ICD9CM_1994:426.1; ICD9CM_1994:426.13; ICD9CM_1994:426.3; ICD9CM_1994:426.5; ICD9CM_1994:426.53; ICD9CM_1994:426.6; ICD9CM_1994:426.8; ICD9CM_1994:426.89; ICD9CM_1994:426.9; ICD9CM_1994:427.8; ICD9CM_1994:427.89; ICD9CM_1995:426; ICD9CM_1995:426.1; ICD9CM_1995:426.13; ICD9CM_1995:426.3; ICD9CM_1995:426.5; ICD9CM_1995:426.53; ICD9CM_1995:426.6; ICD9CM_1995:426.8; ICD9CM_1995:426.89; ICD9CM_1995:426.9; ICD9CM_1995:427.8; ICD9CM_1995:427.89; ICD9CM_1996:426; ICD9CM_1996:426.1; ICD9CM_1996:426.13; ICD9CM_1996:426.3; ICD9CM_1996:426.5; ICD9CM_1996:426.53; ICD9CM_1996:426.6; ICD9CM_1996:426.8; ICD9CM_1996:426.89; ICD9CM_1996:426.9; ICD9CM_1996:427.8; ICD9CM_1996:427.89; ICD9CM_1997:426; ICD9CM_1997:426.1; ICD9CM_1997:426.13; ICD9CM_1997:426.3; ICD9CM_1997:426.5; ICD9CM_1997:426.53; ICD9CM_1997:426.6; ICD9CM_1997:426.8; ICD9CM_1997:426.89; ICD9CM_1997:426.9; ICD9CM_1997:427.8; ICD9CM_1997:427.89; ICD9CM_1998:426; ICD9CM_1998:426.1; ICD9CM_1998:426.13; ICD9CM_1998:426.3; ICD9CM_1998:426.5; ICD9CM_1998:426.53; ICD9CM_1998:426.6; ICD9CM_1998:426.8; ICD9CM_1998:426.89; ICD9CM_1998:426.9; ICD9CM_1998:427.8; ICD9CM_1998:427.89; ICD9CM_1999:426; ICD9CM_1999:426.1; ICD9CM_1999:426.13; ICD9CM_1999:426.3; ICD9CM_1999:426.5; ICD9CM_1999:426.53; ICD9CM_1999:426.6; ICD9CM_1999:426.8; ICD9CM_1999:426.89; ICD9CM_1999:426.9; ICD9CM_1999:427.8; ICD9CM_1999:427.89; ICD9CM_2000:426; ICD9CM_2000:426.1; ICD9CM_2000:426.13; ICD9CM_2000:426.3; ICD9CM_2000:426.5; ICD9CM_2000:426.53; ICD9CM_2000:426.6; ICD9CM_2000:426.8; ICD9CM_2000:426.89; ICD9CM_2000:426.9; ICD9CM_2000:427.8; ICD9CM_2000:427.89; ICD9CM_2001:426; ICD9CM_2001:426.1; ICD9CM_2001:426.13; ICD9CM_2001:426.3; ICD9CM_2001:426.5; ICD9CM_2001:426.53; ICD9CM_2001:426.6; ICD9CM_2001:426.8; ICD9CM_2001:426.89; ICD9CM_2001:426.9; ICD9CM_2001:427.8; ICD9CM_2001:427.89; ICD9CM_2002:426; ICD9CM_2002:426.1; ICD9CM_2002:426.13; ICD9CM_2002:426.3; ICD9CM_2002:426.5; ICD9CM_2002:426.53; ICD9CM_2002:426.6; ICD9CM_2002:426.8; ICD9CM_2002:426.89; ICD9CM_2002:426.9; ICD9CM_2002:427.8; ICD9CM_2002:427.89; ICD9CM_2003:426; ICD9CM_2003:426.1; ICD9CM_2003:426.13; ICD9CM_2003:426.3; ICD9CM_2003:426.5; ICD9CM_2003:426.53; ICD9CM_2003:426.6; ICD9CM_2003:426.8; ICD9CM_2003:426.89; ICD9CM_2003:426.9; ICD9CM_2003:427.8; ICD9CM_2003:427.89; ICD9CM_2004:426; ICD9CM_2004:426.1; ICD9CM_2004:426.13; ICD9CM_2004:426.3; ICD9CM_2004:426.5; ICD9CM_2004:426.53; ICD9CM_2004:426.6; ICD9CM_2004:426.8; ICD9CM_2004:426.89; ICD9CM_2004:426.9; ICD9CM_2004:427.8; ICD9CM_2004:427.89; ICD9CM_2005:426; ICD9CM_2005:426.1; ICD9CM_2005:426.13; ICD9CM_2005:426.3; ICD9CM_2005:426.5; ICD9CM_2005:426.53; ICD9CM_2005:426.6; ICD9CM_2005:426.8; ICD9CM_2005:426.89; ICD9CM_2005:426.9; ICD9CM_2005:427.8; ICD9CM_2005:427.89; ICD9CM_2006:426.3; SNOMEDCT_2005_01_31:195050006; SNOMEDCT_2005_01_31:195053008; SNOMEDCT_2005_01_31:195056000; SNOMEDCT_2005_01_31:195066008; SNOMEDCT_2005_01_31:195068009; SNOMEDCT_2005_01_31:195581009; SNOMEDCT_2005_01_31:195585000; SNOMEDCT_2005_01_31:195587008; SNOMEDCT_2005_01_31:44808001; UMLS_CUI:C0029630; UMLS_CUI:C0155703; UMLS_CUI:C0155706; UMLS_CUI:C0155708; UMLS_CUI:C0264886; UMLS_CUI:C0348621; UMLS_CUI:C0348626; UMLS_CUI:C0549211; UMLS_CUI:C0677586; UMLS_ICD9CM_2005_AUI:A0241747; UMLS_ICD9CM_2005_AUI:A0241749; UMLS_ICD9CM_2005_AUI:A0241772; UMLS_ICD9CM_2005_AUI:A0241773; UMLS_ICD9CM_2005_AUI:A0276125; UMLS_ICD9CM_2005_AUI:A0276130; UMLS_ICD9CM_2005_AUI:A0276138; UMLS_ICD9CM_2005_AUI:A0276149; UMLS_ICD9CM_2005_AUI:A0276150; UMLS_ICD9CM_2005_AUI:A0649285; UMLS_ICD9CM_2005_AUI:A0661689; UMLS_ICD9CM_2005_AUI:A0677553; UMLS_ICD9CM_2006_AUI:A8345421; UMLS_SNOMEDCT_2005_01_31_AUI:A2889224; UMLS_SNOMEDCT_2005_01_31_AUI:A2893093; UMLS_SNOMEDCT_2005_01_31_AUI:A3009552; UMLS_SNOMEDCT_2005_01_31_AUI:A3009553; UMLS_SNOMEDCT_2005_01_31_AUI:A3015591; UMLS_SNOMEDCT_2005_01_31_AUI:A3053070; UMLS_SNOMEDCT_2005_01_31_AUI:A3086623; UMLS_SNOMEDCT_2005_01_31_AUI:A3086982; UMLS_SNOMEDCT_2005_01_31_AUI:A3086988; UMLS_SNOMEDCT_2005_01_31_AUI:A3366212; UMLS_SNOMEDCT_2005_01_31_AUI:A3366213; UMLS_SNOMEDCT_2005_01_31_AUI:A3366218; UMLS_SNOMEDCT_2005_01_31_AUI:A3366220; UMLS_SNOMEDCT_2005_01_31_AUI:A3605686; UMLS_SNOMEDCT_2005_01_31_AUI:A3606859; UMLS_SNOMEDCT_2005_01_31_AUI:A3606860; UMLS_SNOMEDCT_2005_01_31_AUI:A3798585; UMLS_SNOMEDCT_2005_01_31_AUI:A3799593; UMLS_SNOMEDCT_2005_01_31_AUI:A3799607; UMLS_ST:T046; UMLS_ST:T047,False
