Class ID,Preferred Label,Synonyms,Definitions,Obsolete,CUI,Semantic Types,Parents,database_cross_reference,definition,has ontology root term,has_alternative_id,has_exact_synonym,has_obo_format_version,has_obo_namespace,has_related_synonym,http://purl.org/dc/elements/1.1/description,http://purl.org/dc/elements/1.1/title,http://purl.org/dc/terms/license,http://www.geneontology.org/formats/oboInOwl#auto-generated-by,http://www.geneontology.org/formats/oboInOwl#created_by,http://www.geneontology.org/formats/oboInOwl#creation_date,http://www.geneontology.org/formats/oboInOwl#date,http://www.geneontology.org/formats/oboInOwl#default-namespace,http://www.geneontology.org/formats/oboInOwl#id,http://www.geneontology.org/formats/oboInOwl#saved-by,http://www.w3.org/2000/01/rdf-schema#comment,http://www.w3.org/2000/01/rdf-schema#label,http://www.w3.org/2002/07/owl#deprecated,http://www.w3.org/2004/02/skos/core#notation,part_of,term replaced by
http://purl.obolibrary.org/obo/SYMP_0000443,shoulder pain,,"A joint pain that is characterized by a pain situated, or occurring, in or around the shoulder.",false,,,http://purl.obolibrary.org/obo/SYMP_0000064,,"A joint pain that is characterized by a pain situated, or occurring, in or around the shoulder.",,,,,symptoms,,,,,,,,,,SYMP:0000443,,,shoulder pain,,SYMP:0000443,,
http://purl.obolibrary.org/obo/SYMP_0000440,hair loss,,"A hair symptom that is characterized by the stopping of hair growth (regeneration), which may be a result of hereditary hair loss, immune system overreacts, drugs and treatments, harsh hair-care products, and other factors.",false,,,http://purl.obolibrary.org/obo/SYMP_0020040,,"A hair symptom that is characterized by the stopping of hair growth (regeneration), which may be a result of hereditary hair loss, immune system overreacts, drugs and treatments, harsh hair-care products, and other factors.",,,,,symptoms,,,,,,,,,,SYMP:0000440,,,hair loss,,SYMP:0000440,,
http://purl.obolibrary.org/obo/SYMP_0000447,bloody sputum,,"A sputum that is characterized by blood or bloody mucus discharged from the air passages caused by common forms of infection in the lungs and airways, such as acute bronchitis or pneumonia. Bloody sputum can also come from cancer of the lung.|Bloody sputum (spitting up blood or bloody mucus) can come from common forms of infection in the lungs and airways, such as acute bronchitis or pneumonia. Bloody sputum can also come from cancer of the lung.",false,,,http://purl.obolibrary.org/obo/SYMP_0000431,,"A sputum that is characterized by blood or bloody mucus discharged from the air passages caused by common forms of infection in the lungs and airways, such as acute bronchitis or pneumonia. Bloody sputum can also come from cancer of the lung.",,,,,symptoms,,,,,,,,,,SYMP:0000447,,"Bloody sputum (spitting up blood or bloody mucus) can come from common forms of infection in the lungs and airways, such as acute bronchitis or pneumonia. Bloody sputum can also come from cancer of the lung.",bloody sputum,,SYMP:0000447,,
http://purl.obolibrary.org/obo/SYMP_0000445,obsolete faint,fainting|syncope,Faint is a alteration of consciousness characterized by a loss of consciousness because of a temporary decrease in the blood supply to the brain.,true,,,,,Faint is a alteration of consciousness characterized by a loss of consciousness because of a temporary decrease in the blood supply to the brain.,,,fainting|syncope,,symptoms,,,,,,,,,,SYMP:0000445,,,obsolete faint,true,SYMP:0000445,,http://purl.obolibrary.org/obo/SYMP_0000407
http://purl.obolibrary.org/obo/SYMP_0000441,elbow pain,,"A joint pain that is characterized by a pain situated, or occurring, in or around the elbow.",false,,,http://purl.obolibrary.org/obo/SYMP_0000064,,"A joint pain that is characterized by a pain situated, or occurring, in or around the elbow.",,,,,symptoms,,,,,,,,,,SYMP:0000441,,,elbow pain,,SYMP:0000441,,
http://purl.obolibrary.org/obo/SYMP_0000446,bloodshot eye,redness of eye|red eye,,false,,,http://purl.obolibrary.org/obo/SYMP_0019163,,,,,redness of eye|red eye,,symptoms,,,,,,,,,,SYMP:0000446,,,bloodshot eye,,SYMP:0000446,,
http://purl.obolibrary.org/obo/SYMP_0000442,knee pain,,"A joint pain that is characterized by a pain situated, or occurring, in or around the knee.",false,,,http://purl.obolibrary.org/obo/SYMP_0000064,,"A joint pain that is characterized by a pain situated, or occurring, in or around the knee.",,,,,symptoms,,,,,,,,,,SYMP:0000442,,,knee pain,,SYMP:0000442,,
http://purl.obolibrary.org/obo/SYMP_0000444,nail discoloration,,,false,,,http://purl.obolibrary.org/obo/SYMP_0000488,,,,,,,symptoms,,,,,,,,,,SYMP:0000444,,,nail discoloration,,SYMP:0000444,,
http://purl.obolibrary.org/obo/SYMP_0000449,cardiogenic shock,,,false,,,http://purl.obolibrary.org/obo/SYMP_0000450,UMLS_ICD9CM_2005_AUI:A0243814|ICD9CM_2005:785.51|UMLS_CUI:C0036980,,,,,,symptoms,,,,,,,,,,SYMP:0000449,,,cardiogenic shock,,SYMP:0000449,,
http://purl.obolibrary.org/obo/SYMP_0000448,epistaxis,nosebleed,A nose symptom that involves a is loss of blood from the tissue lining the nose.,false,,,http://purl.obolibrary.org/obo/SYMP_0000388,UMLS_CUI:C0014591|ICD9CM_2005:784.7|UMLS_ICD9CM_2005_AUI:A0055387,A nose symptom that involves a is loss of blood from the tissue lining the nose.,,,nosebleed,,symptoms,,,,,,,,,,SYMP:0000448,,,epistaxis,,SYMP:0000448,,
http://purl.obolibrary.org/obo/SYMP_0000645,obsolete ankle swelling,,,true,,,,,,,,,,symptoms,,,,,,,,,,SYMP:0000645,,,obsolete ankle swelling,true,SYMP:0000645,,
http://purl.obolibrary.org/obo/SYMP_0000640,ankle rash,redness of ankle,A rash characterized by an inflammatory reaction of the skin on the ankles.,false,,,http://purl.obolibrary.org/obo/SYMP_0000487,,A rash characterized by an inflammatory reaction of the skin on the ankles.,,,redness of ankle,,symptoms,,,,,,,,,,SYMP:0000640,,,ankle rash,,SYMP:0000640,,
http://purl.obolibrary.org/obo/SYMP_0000648,tenesmus,,,false,,,http://purl.obolibrary.org/obo/SYMP_0000459,,,,,,,symptoms,,,,,,,,,,SYMP:0000648,,,tenesmus,,SYMP:0000648,,
http://purl.obolibrary.org/obo/SYMP_0000649,terminal ileitis,,,false,,,http://purl.obolibrary.org/obo/SYMP_0000459,,,,,,,symptoms,,,,,,,,,,SYMP:0000649,,,terminal ileitis,,SYMP:0000649,,
http://purl.obolibrary.org/obo/SYMP_0000643,respiratory failure,respiratory dysfunction,"A respiratory system and chest symptom that is characterized by a difficulty to breathe on one's own and develops when the lungs cannot get enough oxygen into the blood.|doid/symp duplicate - reviewed 10/2022, both DO & SYMP",false,,,http://purl.obolibrary.org/obo/SYMP_0000514,,A respiratory system and chest symptom that is characterized by a difficulty to breathe on one's own and develops when the lungs cannot get enough oxygen into the blood.,,,respiratory dysfunction,,symptoms,,,,,,,,,,SYMP:0000643,,"doid/symp duplicate - reviewed 10/2022, both DO & SYMP",respiratory failure,,SYMP:0000643,,
http://purl.obolibrary.org/obo/SYMP_0000647,tache noire,,A skin ulcer that is characterized by a a small dark-centered ulcer that appears at the site of a tick bite and is the primary lesion of boutonneuse fever.,false,,,http://purl.obolibrary.org/obo/SYMP_0000136,,A skin ulcer that is characterized by a a small dark-centered ulcer that appears at the site of a tick bite and is the primary lesion of boutonneuse fever.,,,,,symptoms,,,,,,,,,,SYMP:0000647,,,tache noire,,SYMP:0000647,,
http://purl.obolibrary.org/obo/SYMP_0000644,ruffled feather,,,false,,,http://purl.obolibrary.org/obo/SYMP_0000488,,,,,,,symptoms,,,,,,,,,,SYMP:0000644,,,ruffled feather,,SYMP:0000644,,
http://purl.obolibrary.org/obo/SYMP_0000641,renal involvement,,,false,,,http://purl.obolibrary.org/obo/SYMP_0000486,,,,,,,symptoms,,,,,,,,,,SYMP:0000641,,,renal involvement,,SYMP:0000641,,
http://purl.obolibrary.org/obo/SYMP_0000642,obsolete respiratory distress,,,true,,,,,,,,,,symptoms,,,,,,,,,,SYMP:0000642,,,obsolete respiratory distress,true,SYMP:0000642,,
http://purl.obolibrary.org/obo/SYMP_0000646,synovitis,,Synovitis is a joint inflammation characterized by an inflammation of a synovial membrane usually with pain and swelling of the joint.|doid/symp duplicate,false,,,http://purl.obolibrary.org/obo/SYMP_0000313,,Synovitis is a joint inflammation characterized by an inflammation of a synovial membrane usually with pain and swelling of the joint.,,,,,symptoms,,,,,,,,,,SYMP:0000646,,doid/symp duplicate,synovitis,,SYMP:0000646,,
http://purl.obolibrary.org/obo/SYMP_0019149,toxemia,,,false,,,http://purl.obolibrary.org/obo/SYMP_0019139,,,,,,,symptoms,,,,,,,,,,SYMP:0019149,,,toxemia,,SYMP:0019149,,
http://purl.obolibrary.org/obo/SYMP_0019140,hematopoietic system symptom,,,false,,,http://purl.obolibrary.org/obo/SYMP_0017795,,,,,,,symptoms,,,,,,,,,,SYMP:0019140,,,hematopoietic system symptom,,SYMP:0019140,,
http://purl.obolibrary.org/obo/SYMP_0019144,microangiopathy,,,false,,,http://purl.obolibrary.org/obo/SYMP_0019139,,,,,,,symptoms,,,,,,,,,,SYMP:0019144,,,microangiopathy,,SYMP:0019144,,
http://purl.obolibrary.org/obo/SYMP_0019143,coagulopathy,,,false,,,http://purl.obolibrary.org/obo/SYMP_0019139,,,,,,,symptoms,,,,,,,,,,SYMP:0019143,,,coagulopathy,,SYMP:0019143,,
http://purl.obolibrary.org/obo/SYMP_0019141,lymphatic system symptom,,,false,,,http://purl.obolibrary.org/obo/SYMP_0019138,,,,,,,symptoms,,,,,,,,,,SYMP:0019141,,,lymphatic system symptom,,SYMP:0019141,,
http://purl.obolibrary.org/obo/SYMP_0019147,hematemesis,haematemesis|bloody vomit|vomiting blood,A vomiting where there is vomiting of blood.,false,,,http://purl.obolibrary.org/obo/SYMP_0019145,,A vomiting where there is vomiting of blood.,,,haematemesis|bloody vomit|vomiting blood,,symptoms,,,,,,,,,,SYMP:0019147,,,hematemesis,,SYMP:0019147,,
http://purl.obolibrary.org/obo/SYMP_0019146,hyponatremia,,,false,,,http://purl.obolibrary.org/obo/SYMP_0019139,,,,,,,symptoms,,,,,,,,,,SYMP:0019146,,,hyponatremia,,SYMP:0019146,,
http://purl.obolibrary.org/obo/SYMP_0019142,lymphadenopathy,adenopathy,,false,,,http://purl.obolibrary.org/obo/SYMP_0000521,,,,,adenopathy,,symptoms,,,,,,,,,,SYMP:0019142,,,lymphadenopathy,,SYMP:0019142,,
http://purl.obolibrary.org/obo/SYMP_0019145,vomiting,emesis,Vomiting is a digestive system symptom characterized by throwing up the stomach contents.,false,,,http://purl.obolibrary.org/obo/SYMP_0000459,,Vomiting is a digestive system symptom characterized by throwing up the stomach contents.,,,emesis,,symptoms,,,,,,,,,,SYMP:0019145,,,vomiting,,SYMP:0019145,,
http://purl.obolibrary.org/obo/SYMP_0019148,septicemia,,,false,,,http://purl.obolibrary.org/obo/SYMP_0019139,,,,,,,symptoms,,,,,,,,,,SYMP:0019148,,,septicemia,,SYMP:0019148,,
http://purl.obolibrary.org/obo/SYMP_0017795,hemic and immune system symptom,,,false,,,http://purl.obolibrary.org/obo/SYMP_0000462,,,,,,,symptoms,,,,,,,,,,SYMP:0017795,,,hemic and immune system symptom,,SYMP:0017795,,
http://purl.obolibrary.org/obo/SYMP_0000268,tonic-clonic seizure,grand mal seizure,,false,,,http://purl.obolibrary.org/obo/SYMP_0000267,,,,,grand mal seizure,,symptoms,,,,,,,,,,SYMP:0000268,,,tonic-clonic seizure,,SYMP:0000268,,
http://purl.obolibrary.org/obo/SYMP_0000267,generalized seizure,,,false,,,http://purl.obolibrary.org/obo/SYMP_0000124,,,,,,,symptoms,,,,,,,,,,SYMP:0000267,,,generalized seizure,,SYMP:0000267,,
http://purl.obolibrary.org/obo/SYMP_0000261,dry mucous membrane,dry mucous membranes,,false,,,http://purl.obolibrary.org/obo/SYMP_0000488,,,,,dry mucous membranes,,symptoms,,,,,,,,,,SYMP:0000261,,,dry mucous membrane,,SYMP:0000261,,
http://purl.obolibrary.org/obo/SYMP_0000260,dry mouth,,,false,,,http://purl.obolibrary.org/obo/SYMP_0000386,,,,,,,symptoms,,,,,,,,,,SYMP:0000260,,,dry mouth,,SYMP:0000260,,
http://purl.obolibrary.org/obo/SYMP_0000265,obsolete absence seizure,petit mal seizure,reviewed 10/2022 & determined to be a disease,true,,,,,,,,petit mal seizure,,symptoms,,,,,,,,,,SYMP:0000265,,reviewed 10/2022 & determined to be a disease,obsolete absence seizure,true,SYMP:0000265,,
http://purl.obolibrary.org/obo/SYMP_0000262,endocarditis,,doid/symp duplicate,false,,,http://purl.obolibrary.org/obo/SYMP_0000528,,,,,,,symptoms,,,,,,,,,,SYMP:0000262,,doid/symp duplicate,endocarditis,,SYMP:0000262,,
http://purl.obolibrary.org/obo/SYMP_0000266,focal seizure,partial seizure,,false,,,http://purl.obolibrary.org/obo/SYMP_0000124,,,,,partial seizure,,symptoms,,,,,,,,,,SYMP:0000266,,,focal seizure,,SYMP:0000266,,
http://purl.obolibrary.org/obo/SYMP_0000263,epididymitis,inflammation of the epididymis,A reproductive system symptom that is characterized by an inflammation of the epididymis.|doid/symp duplicate,false,,,http://purl.obolibrary.org/obo/SYMP_0000196,,A reproductive system symptom that is characterized by an inflammation of the epididymis.,,,inflammation of the epididymis,,symptoms,,,,,,,,,,SYMP:0000263,,doid/symp duplicate,epididymitis,,SYMP:0000263,,
http://purl.obolibrary.org/obo/SYMP_0000264,epididymorchitis,epididymo-orchitis,A reproductive system symptom that is characterized by inflammation of the epididymis and/or testicle (testis).,false,,,http://purl.obolibrary.org/obo/SYMP_0000196,,A reproductive system symptom that is characterized by inflammation of the epididymis and/or testicle (testis).,,,epididymo-orchitis,,symptoms,,,,,,,,,,SYMP:0000264,,,epididymorchitis,,SYMP:0000264,,
http://purl.obolibrary.org/obo/SYMP_0000269,epileptic seizure,,,false,,,http://purl.obolibrary.org/obo/SYMP_0000124,,,,,,,symptoms,,,,,,,,,,SYMP:0000269,,,epileptic seizure,,SYMP:0000269,,
http://purl.obolibrary.org/obo/SYMP_0000376,severe diarrhea,,,false,,,http://purl.obolibrary.org/obo/SYMP_0000570,,,,,,,symptoms,,,,,,,,,,SYMP:0000376,,,severe diarrhea,,SYMP:0000376,,
http://purl.obolibrary.org/obo/SYMP_0000377,obsolete mastitis,inflammation of mammary breast|mammitis,A skin and integumentary tissue symptom that is characterized by an inflammation of the mammary gland or udder and usually caused by infection.|doid/symp duplicate - reviewed 10/2022 & determined to be a disease,true,,,,,A skin and integumentary tissue symptom that is characterized by an inflammation of the mammary gland or udder and usually caused by infection.,,,inflammation of mammary breast|mammitis,,symptoms,,,,,,,,,,SYMP:0000377,,doid/symp duplicate - reviewed 10/2022 & determined to be a disease,obsolete mastitis,true,SYMP:0000377,,http://purl.obolibrary.org/obo/SYMP_0020053
http://purl.obolibrary.org/obo/SYMP_0000379,severe myalgia,,"A muscle pain that is characterized by being severe in nature.  Myalgia may be acute in nature, stemming from overuse of a muscle group or viral infection.  It may also be chronic and caused by  metabolic myopathy, some nutritional deficiencies, and chronic fatigue syndrome.",false,,,http://purl.obolibrary.org/obo/SYMP_0019161,,"A muscle pain that is characterized by being severe in nature.  Myalgia may be acute in nature, stemming from overuse of a muscle group or viral infection.  It may also be chronic and caused by  metabolic myopathy, some nutritional deficiencies, and chronic fatigue syndrome.",,,,,symptoms,,,,,,,,,,SYMP:0000379,,,severe myalgia,,SYMP:0000379,,
http://purl.obolibrary.org/obo/SYMP_0000373,salivation,,,false,,,http://purl.obolibrary.org/obo/SYMP_0000205,,,,,,,symptoms,,,,,,,,,,SYMP:0000373,,,salivation,,SYMP:0000373,,
http://purl.obolibrary.org/obo/SYMP_0000370,renal abscess,kidney abscess|perirenal abscess,A urinary system symptom that is characterized by a pocket (a walled-off cavity) of pus that develops in the kidney tissue. It results from the migration of bacteria from another infection site on the body to the kidneys.,false,,,http://purl.obolibrary.org/obo/SYMP_0000486,,A urinary system symptom that is characterized by a pocket (a walled-off cavity) of pus that develops in the kidney tissue. It results from the migration of bacteria from another infection site on the body to the kidneys.,,,kidney abscess|perirenal abscess,,symptoms,,,,,,,,,,SYMP:0000370,,,renal abscess,,SYMP:0000370,,
http://purl.obolibrary.org/obo/SYMP_0000378,obsolete severe mastitis,,A mastitis that is characterized by an increased intensity or severity of the condition.|reviewed 10/2022 & determined to be a disease,true,,,,,A mastitis that is characterized by an increased intensity or severity of the condition.,,,,,symptoms,,,,,,,,,,SYMP:0000378,,reviewed 10/2022 & determined to be a disease,obsolete severe mastitis,true,SYMP:0000378,,http://purl.obolibrary.org/obo/SYMP_0020054
http://purl.obolibrary.org/obo/SYMP_0000371,respiratory paralysis,,A paralysis that is characterized by a complete or severe weakness of the muscles of respiration.,false,,,http://purl.obolibrary.org/obo/SYMP_0000030,,A paralysis that is characterized by a complete or severe weakness of the muscles of respiration.,,,,,symptoms,,,,,,,,,,SYMP:0000371,,,respiratory paralysis,,SYMP:0000371,,
http://purl.obolibrary.org/obo/SYMP_0000372,rhinorrhea,runny nose,A nose symptom that is characterized by an excessive secretion of mucous through the nose.,false,,,http://purl.obolibrary.org/obo/SYMP_0000388,,A nose symptom that is characterized by an excessive secretion of mucous through the nose.,,,runny nose,,symptoms,,,,,,,,,,SYMP:0000372,,,rhinorrhea,,SYMP:0000372,,
http://purl.obolibrary.org/obo/SYMP_0000375,severe abdominal cramp,,,false,,,http://purl.obolibrary.org/obo/SYMP_0000001,,,,,,,symptoms,,,,,,,,,,SYMP:0000375,,,severe abdominal cramp,,SYMP:0000375,,
http://purl.obolibrary.org/obo/SYMP_0000374,scrotal abscess,,"A reproductive system symptom that is characterized by an abscess that is either superficial or intrascrotal.  Superficial scrotal abscess may occur from an infected hair follicle, infection of a scrotal laceration, or minor scrotal surgery.  Intrascrotal abscess most commonly arises from bacterial epididymitis, but may also be related to tuberculous infection of the epididymis, a testicular abscess that ruptures through the tunica albuginea, or drainage of appendicitis into scrotum through a patent processus vaginalis or as a result of extravasation of infected urine from the urethra in patients with a urethral stricture and neurogenic bladder using an external collection device.",false,,,http://purl.obolibrary.org/obo/SYMP_0000196,,"A reproductive system symptom that is characterized by an abscess that is either superficial or intrascrotal.  Superficial scrotal abscess may occur from an infected hair follicle, infection of a scrotal laceration, or minor scrotal surgery.  Intrascrotal abscess most commonly arises from bacterial epididymitis, but may also be related to tuberculous infection of the epididymis, a testicular abscess that ruptures through the tunica albuginea, or drainage of appendicitis into scrotum through a patent processus vaginalis or as a result of extravasation of infected urine from the urethra in patients with a urethral stricture and neurogenic bladder using an external collection device.",,,,,symptoms,,,,,,,,,,SYMP:0000374,,,scrotal abscess,,SYMP:0000374,,
